date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:26:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:36%20GMT	https://weaboohere.wixsite.com/dlsdedi/16e44c05.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/16e44c05.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:37%20GMT	https://weaboohere.wixsite.com/dlsdedi/6ac53ab7.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/6ac53ab7.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:37%20GMT	https://weaboohere.wixsite.com/dlsdedi/02595569.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/02595569.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:37%20GMT	https://weaboohere.wixsite.com/dlsdedi/e5861f41.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/e5861f41.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:37%20GMT	https://weaboohere.wixsite.com/dlsdedi/c53e42d7.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/c53e42d7.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:37%20GMT	https://weaboohere.wixsite.com/dlsdedi/da6c52cb.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/da6c52cb.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:38%20GMT	https://weaboohere.wixsite.com/dlsdedi/3d2759f7.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/3d2759f7.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:38%20GMT	https://weaboohere.wixsite.com/dlsdedi/960c3a88.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/960c3a88.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:38%20GMT	https://weaboohere.wixsite.com/dlsdedi/390543ac.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/390543ac.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:38%20GMT	https://weaboohere.wixsite.com/dlsdedi/9c32533d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/9c32533d.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:38%20GMT	https://weaboohere.wixsite.com/dlsdedi/f36661fb.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/f36661fb.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:39%20GMT	https://weaboohere.wixsite.com/dlsdedi/aa613bd1.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/aa613bd1.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:39%20GMT	https://weaboohere.wixsite.com/dlsdedi/395efea1.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/395efea1.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:39%20GMT	https://weaboohere.wixsite.com/dlsdedi/6daaad8b.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/6daaad8b.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:39%20GMT	https://weaboohere.wixsite.com/dlsdedi/bf91693c.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/bf91693c.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:40%20GMT	https://weaboohere.wixsite.com/dlsdedi/b4ae8803.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/b4ae8803.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:40%20GMT	https://weaboohere.wixsite.com/dlsdedi/62ccedec.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/62ccedec.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:40%20GMT	https://weaboohere.wixsite.com/dlsdedi/ae08c227.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/ae08c227.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:40%20GMT	https://weaboohere.wixsite.com/dlsdedi/11f27093.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/11f27093.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:40%20GMT	https://weaboohere.wixsite.com/dlsdedi/9b155e90.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/9b155e90.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:41%20GMT	https://weaboohere.wixsite.com/dlsdedi/4ec2545d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/4ec2545d.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:41%20GMT	https://weaboohere.wixsite.com/dlsdedi/1bbe301d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/1bbe301d.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:41%20GMT	https://weaboohere.wixsite.com/dlsdedi/e78a13b3.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/e78a13b3.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:41%20GMT	https://weaboohere.wixsite.com/dlsdedi/b604fd33.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/b604fd33.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:41%20GMT	https://weaboohere.wixsite.com/dlsdedi/48c6d58d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/48c6d58d.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:42%20GMT	https://weaboohere.wixsite.com/dlsdedi/439c90c8.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/439c90c8.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:42%20GMT	https://weaboohere.wixsite.com/dlsdedi/cd69f57c.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/cd69f57c.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:42%20GMT	https://weaboohere.wixsite.com/dlsdedi/bc223d50.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/bc223d50.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:42%20GMT	https://weaboohere.wixsite.com/dlsdedi/bc2466c0.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/bc2466c0.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:43%20GMT	https://weaboohere.wixsite.com/dlsdedi/5d7b6bbf.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/5d7b6bbf.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:43%20GMT	https://weaboohere.wixsite.com/dlsdedi/3fdab364.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/3fdab364.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:43%20GMT	https://weaboohere.wixsite.com/dlsdedi/20d93486.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/20d93486.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:43%20GMT	https://weaboohere.wixsite.com/dlsdedi/9692b4a8.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/9692b4a8.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:44	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:44%20GMT	https://weaboohere.wixsite.com/dlsdedi/914012ea.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/914012ea.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:44	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:44%20GMT	https://weaboohere.wixsite.com/dlsdedi/ffa0eb8f.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/ffa0eb8f.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:44	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:44%20GMT	https://weaboohere.wixsite.com/dlsdedi/fe8be6d6.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/fe8be6d6.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:44	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:44%20GMT	https://weaboohere.wixsite.com/dlsdedi/a28cca36.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/a28cca36.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:44	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:44%20GMT	https://weaboohere.wixsite.com/dlsdedi/02b07b80.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/02b07b80.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:45	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:45%20GMT	https://weaboohere.wixsite.com/dlsdedi/265e9a4a.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/265e9a4a.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:45	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:45%20GMT	https://weaboohere.wixsite.com/dlsdedi/ff342417.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/ff342417.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:45	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:45%20GMT	https://weaboohere.wixsite.com/dlsdedi/2a1582d7.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/2a1582d7.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:45	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:45%20GMT	https://weaboohere.wixsite.com/dlsdedi/eb321d93.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/eb321d93.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:46	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:45%20GMT	https://weaboohere.wixsite.com/dlsdedi/06cfef68.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/06cfef68.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:46	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:46%20GMT	https://weaboohere.wixsite.com/dlsdedi/49a18e23.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/49a18e23.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:46	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:46%20GMT	https://weaboohere.wixsite.com/dlsdedi/2467b183.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/2467b183.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:46	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:46%20GMT	https://weaboohere.wixsite.com/dlsdedi/f9fd7cbe.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/f9fd7cbe.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:46	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:46%20GMT	https://weaboohere.wixsite.com/dlsdedi/e142d0f4.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/e142d0f4.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:47	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:47%20GMT	https://weaboohere.wixsite.com/dlsdedi/96a73741.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/96a73741.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:47	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:47%20GMT	https://weaboohere.wixsite.com/dlsdedi/4c758e80.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/4c758e80.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:47	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:47%20GMT	https://weaboohere.wixsite.com/dlsdedi/44b62fdc.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/44b62fdc.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:47	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:47%20GMT	https://weaboohere.wixsite.com/dlsdedi/7f8c7c3e.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/7f8c7c3e.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:48	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:47%20GMT	https://weaboohere.wixsite.com/dlsdedi/fbbc0ea4.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/fbbc0ea4.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:48	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:48%20GMT	https://weaboohere.wixsite.com/dlsdedi/5d29307d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/5d29307d.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:48	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:48%20GMT	https://weaboohere.wixsite.com/dlsdedi/85af43ab.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/85af43ab.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:48	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:48%20GMT	https://weaboohere.wixsite.com/dlsdedi/7010eb60.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/7010eb60.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:48%20GMT	https://weaboohere.wixsite.com/dlsdedi/566bec70.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/566bec70.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:49%20GMT	https://weaboohere.wixsite.com/dlsdedi/fc40122e.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/fc40122e.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:49%20GMT	https://weaboohere.wixsite.com/dlsdedi/45242c23.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/45242c23.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:49%20GMT	https://weaboohere.wixsite.com/dlsdedi/0efca64c.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/0efca64c.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:49%20GMT	https://weaboohere.wixsite.com/dlsdedi/42ccdc69.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/42ccdc69.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:50	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:49%20GMT	https://weaboohere.wixsite.com/dlsdedi/4ea3b970.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/4ea3b970.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:52	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:52%20GMT	https://weaboohere.wixsite.com/dlsdedi/0ee85551.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/0ee85551.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:52	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:52%20GMT	https://weaboohere.wixsite.com/dlsdedi/085f85ee.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/085f85ee.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:52	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:52%20GMT	https://weaboohere.wixsite.com/dlsdedi/fc21aae5.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/fc21aae5.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:52%20GMT	https://weaboohere.wixsite.com/dlsdedi/641eb53d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/641eb53d.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:53%20GMT	https://weaboohere.wixsite.com/dlsdedi/cabcae51.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/cabcae51.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:53%20GMT	https://weaboohere.wixsite.com/dlsdedi/b66c178d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/b66c178d.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:53%20GMT	https://weaboohere.wixsite.com/dlsdedi/c7fdedca.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/c7fdedca.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:53%20GMT	https://weaboohere.wixsite.com/dlsdedi/ce9dcea4.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/ce9dcea4.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:54	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:54%20GMT	https://weaboohere.wixsite.com/dlsdedi/bc497b45.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/bc497b45.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:54	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:54%20GMT	https://weaboohere.wixsite.com/dlsdedi/2acb415c.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/2acb415c.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:54	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:54%20GMT	https://weaboohere.wixsite.com/dlsdedi/7d6cd51b.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/7d6cd51b.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:54	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:54%20GMT	https://weaboohere.wixsite.com/dlsdedi/16e57088.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/16e57088.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:55	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:54%20GMT	https://weaboohere.wixsite.com/dlsdedi/0a1c073a.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/0a1c073a.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:55	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:55%20GMT	https://weaboohere.wixsite.com/dlsdedi/1ac8fc0f.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/1ac8fc0f.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:55	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:55%20GMT	https://weaboohere.wixsite.com/dlsdedi/e5d84163.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/e5d84163.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:55	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:55%20GMT	https://weaboohere.wixsite.com/dlsdedi/d5f023bb.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/d5f023bb.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:55	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:55%20GMT	https://weaboohere.wixsite.com/dlsdedi/d820de38.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/d820de38.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
18:26:56	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:26:56%20GMT	https://weaboohere.wixsite.com/dlsdedi/012dc85e.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/012dc85e.min.css	(from https://weaboohere.wixsite.com/dlsdedi/about)
